           1    -3.36962    -3.36962           0
           2    -3.36931    -3.36947 0.000111278
           3    -3.37006    -3.36966 0.000177964
           4    -3.36959    -3.36965 0.000134359
           5    -3.36828    -3.36937   0.0002672
           6    -3.36929    -3.36936 0.000223016
           7    -3.36923    -3.36934 0.000191923
           8    -3.36916    -3.36932 0.000169188
           9    -3.36829     -3.3692 0.000184694
          10    -3.36877    -3.36916 0.000171281
          11    -3.36916    -3.36916  0.00015571
          12    -3.36869    -3.36912 0.000147495
          13    -3.37051    -3.36923   0.0001705
          14     -3.3703     -3.3693 0.000174635
          15    -3.37162    -3.36946 0.000221033
          16    -3.37022    -3.36951 0.000212298
          17    -3.37069    -3.36958  0.00021086
          18    -3.36856    -3.36952 0.000206586
          19    -3.36939    -3.36951  0.00019583
          20    -3.36932     -3.3695 0.000186271
