           1         1.8         1.8           0
           2     2.00495     1.90248   0.0724611
           3      2.1013     1.96875    0.072539
           4     2.17333     2.01989   0.0701541
           5     2.17069     2.05005   0.0622695
           6     2.15331     2.06726   0.0542174
           7     2.14575     2.07848   0.0476172
           8     2.17818     2.09094   0.0432654
           9     2.22995     2.10638   0.0411227
          10     2.15464     2.11121   0.0372925
          11     2.15904     2.11556   0.0341548
          12     2.12281     2.11616   0.0313139
          13     2.15906     2.11946   0.0290785
          14     2.15354      2.1219   0.0271031
          15     2.13883     2.12303   0.0253198
          16      2.1512     2.12479   0.0237984
          17     2.15871     2.12678    0.022482
          18     2.15335     2.12826   0.0212814
          19     2.16641     2.13027   0.0202558
          20     2.13415     2.13046    0.019244
          21     2.11185     2.12957    0.018348
          22     2.17554     2.13166   0.0176326
          23     2.17793     2.13367   0.0169803
          24     2.15521     2.13457   0.0162965
          25     2.13112     2.13443   0.0156452
          26     2.16864     2.13575   0.0150987
          27     2.16598     2.13687   0.0145809
          28      2.1864     2.13864   0.0141671
          29     2.16118     2.13942   0.0136999
          30     2.13977     2.13943   0.0132432
          31     2.15192     2.13983   0.0128222
