     2.72751     1.00693  0.00679452
     2.74044     1.00556  0.00687858
     2.75337     1.00838  0.00671828
     2.76629     1.00673  0.00616939
     2.77922     1.00582  0.00609222
     2.79215     1.00649  0.00582564
     2.80507     1.00407  0.00506547
       2.818     1.00636  0.00594948
     2.83093     1.00565  0.00542892
     2.84385     1.00302  0.00554137
     2.85678     1.00229  0.00552145
     2.86971      1.0019  0.00599074
     2.88263    0.999867  0.00540245
     2.89556     1.00215  0.00553642
     2.90849     1.00026   0.0058703
     2.92141     1.00335    0.005623
     2.93434     1.00281  0.00598593
     2.94727    0.997555  0.00539523
     2.96019     0.99867  0.00574419
     2.97312    0.999119  0.00571966
     2.98605    0.998457  0.00521613
     2.99897    0.998237  0.00510224
      3.0119    0.997512  0.00510729
     3.02483    0.998432  0.00489948
     3.03775     0.99718  0.00518068
     3.05068    0.997599  0.00471183
     3.06361     0.99607  0.00423413
     3.07653    0.993919  0.00481401
     3.08946    0.994229  0.00418834
     3.10239    0.997175  0.00485663
     3.11531    0.995823  0.00472858
     3.12824    0.997625  0.00402937
     3.14117    0.996934   0.0043694
     3.15409    0.993624   0.0043539
     3.16702    0.995858  0.00474266
     3.17995    0.995957  0.00423822
     3.19287    0.995102  0.00446002
      3.2058     0.99351  0.00426513
     3.21873    0.992495  0.00407112
     3.23165    0.992477  0.00407485
     3.24458    0.993505  0.00386664
     3.25751    0.995747  0.00434152
     3.27043    0.993457   0.0039644
     3.28336    0.990932   0.0045526
     3.29629    0.992145  0.00403073
     3.30921    0.994316  0.00422502
     3.32214    0.994881  0.00464276
     3.33506    0.991628  0.00431386
     3.34799    0.993354  0.00400066
     3.36092    0.991478  0.00434167
     3.37384    0.991909   0.0043069
     3.38677    0.992251    0.003587
      3.3997    0.990083  0.00375003
     3.41262     0.99149  0.00377561
     3.42555    0.992667  0.00387799
     3.43848    0.991374  0.00343581
      3.4514    0.991034  0.00363196
     3.46433    0.989943  0.00344672
     3.47726    0.991045  0.00356464
     3.49018    0.989611  0.00385684
     3.50311    0.990226   0.0036204
     3.51604    0.990467  0.00356406
     3.52896    0.990466  0.00397176
     3.54189    0.989804  0.00368708
     3.55482    0.988883  0.00383099
     3.56774    0.991705  0.00346277
     3.58067    0.989029  0.00349581
      3.5936     0.99034   0.0032436
     3.60652    0.988302  0.00312356
     3.61945    0.989129  0.00345136
     3.63238    0.989625  0.00310771
      3.6453     0.99105  0.00385316
     3.65823    0.989551  0.00318824
     3.67116     0.98829  0.00343372
     3.68408    0.987445  0.00327998
     3.69701    0.988852  0.00349047
     3.70994    0.988982  0.00343914
     3.72286    0.989855  0.00319869
     3.73579    0.987034  0.00322135
     3.74872    0.988171  0.00323445
     3.76164    0.988307  0.00343758
     3.77457    0.986451  0.00340103
      3.7875    0.986949  0.00337642
     3.80042    0.987841  0.00324386
     3.81335    0.990673  0.00342048
     3.82628    0.987206   0.0037721
      3.8392    0.987186  0.00309912
     3.85213    0.987237   0.0027319
     3.86506    0.989051  0.00276038
     3.87798    0.988043  0.00299897
     3.89091    0.988512  0.00236692
     3.90384    0.987098  0.00293998
     3.91676    0.987066  0.00255761
     3.92969    0.988269  0.00271729
     3.94262    0.987582  0.00278675
     3.95554     0.98756  0.00329752
     3.96847    0.986474  0.00276777
      3.9814    0.984541  0.00270796
     3.99432    0.989325  0.00295415
     4.00725    0.986184  0.00282286
     4.02018    0.986745  0.00269046
      4.0331    0.987589   0.0025854
     4.04603    0.986743  0.00268327
     4.05895    0.986009  0.00307195
     4.07188    0.986618  0.00288761
     4.08481    0.986504  0.00275905
     4.09773    0.985646  0.00284588
     4.11066    0.987874  0.00265807
     4.12359     0.98675  0.00292579
     4.13651    0.988249  0.00272382
     4.14944    0.987304  0.00230018
     4.16237    0.987238  0.00303304
     4.17529    0.985354  0.00257277
     4.18822    0.985767  0.00241891
     4.20115     0.98723  0.00287776
     4.21407    0.984217  0.00227201
       4.227    0.983953  0.00252583
     4.23993    0.985131  0.00277241
     4.25285    0.986211  0.00250714
     4.26578    0.985177  0.00216681
     4.27871    0.985904  0.00234351
     4.29163    0.985544  0.00197596
     4.30456    0.985202  0.00205939
     4.31749    0.984945  0.00241423
     4.33041    0.986077  0.00215861
     4.34334    0.987384  0.00238924
     4.35627    0.984423  0.00204193
     4.36919    0.983523  0.00209146
     4.38212    0.985594  0.00238788
     4.39505    0.985546  0.00230623
     4.40797    0.984294  0.00250602
      4.4209    0.985501  0.00220655
     4.43383    0.984912   0.0024683
     4.44675    0.983382  0.00220078
     4.45968    0.983999   0.0023442
     4.47261    0.985325  0.00212859
     4.48553    0.984278  0.00207714
     4.49846    0.984431  0.00212079
     4.51139     0.98472  0.00209295
     4.52431    0.985507  0.00210591
     4.53724    0.983794  0.00214577
     4.55017    0.985155  0.00197591
     4.56309    0.984226  0.00199973
     4.57602    0.984429  0.00174267
     4.58895     0.98541  0.00187846
     4.60187    0.984189  0.00193013
      4.6148    0.983908  0.00203219
     4.62773    0.984638  0.00197755
     4.64065    0.983083  0.00191035
     4.65358    0.983635  0.00182869
     4.66651    0.983168  0.00158665
     4.67943    0.981997  0.00176022
     4.69236    0.983598  0.00191059
     4.70529    0.984134  0.00189937
     4.71821    0.983404  0.00171824
     4.73114    0.984446  0.00186368
     4.74407    0.982948  0.00186518
     4.75699    0.983592  0.00194611
     4.76992    0.983751   0.0016709
     4.78285    0.984358  0.00166274
     4.79577    0.983012  0.00169433
      4.8087    0.982686  0.00212992
     4.82162    0.983836  0.00152991
     4.83455    0.984443  0.00167907
     4.84748     0.98426  0.00177169
      4.8604     0.98406  0.00128003
     4.87333    0.984708  0.00145574
     4.88626    0.984153   0.0015163
     4.89918    0.983066  0.00119846
     4.91211    0.983036  0.00156833
     4.92504    0.984857    0.001585
     4.93796    0.982633  0.00166775
     4.95089    0.983368  0.00163827
     4.96382    0.983049  0.00201262
     4.97674    0.984023  0.00159093
     4.98967    0.982766  0.00163744
      5.0026    0.983635  0.00192997
     5.01552    0.984074  0.00193115
     5.02845    0.984811  0.00184994
     5.04138    0.982823  0.00179725
      5.0543    0.982547  0.00183405
     5.06723    0.983226  0.00199475
     5.08016    0.983669  0.00194602
     5.09308    0.984185  0.00160027
     5.10601     0.98251    0.001472
     5.11894    0.983258  0.00184118
     5.13186    0.983222  0.00176256
     5.14479    0.984736  0.00186644
     5.15772    0.984287  0.00174734
     5.17064    0.983695  0.00169143
     5.18357    0.983896  0.00164313
      5.1965    0.983644  0.00202354
     5.20942    0.983779  0.00195961
     5.22235    0.984915  0.00165651
     5.23528    0.983615   0.0020358
      5.2482     0.98374  0.00196433
     5.26113    0.984885  0.00207098
     5.27406    0.983701  0.00209162
     5.28698    0.984011  0.00181612
     5.29991    0.983543  0.00185094
     5.31284    0.984719  0.00165942
     5.32576    0.985066  0.00198335
     5.33869    0.984385  0.00147366
     5.35162    0.984985  0.00166427
     5.36454    0.982839  0.00153724
     5.37747    0.983765  0.00172236
      5.3904    0.983957  0.00159171
     5.40332    0.984356   0.0014288
     5.41625    0.984411  0.00139994
     5.42918    0.983824  0.00156561
      5.4421    0.985405  0.00144899
     5.45503    0.983678  0.00146051
     5.46796    0.985355  0.00130761
     5.48088    0.985563  0.00169737
     5.49381    0.984766  0.00154262
     5.50674    0.984053  0.00150366
     5.51966    0.984678  0.00161249
     5.53259    0.984873  0.00129307
     5.54551    0.983315  0.00151863
     5.55844    0.984029  0.00136767
     5.57137    0.984039  0.00178044
     5.58429    0.983303  0.00162892
     5.59722    0.983727  0.00162477
     5.61015    0.984548  0.00157742
     5.62307    0.983108  0.00155328
       5.636     0.98341  0.00181979
     5.64893    0.984428  0.00120296
     5.66185    0.983031   0.0015277
     5.67478    0.984907  0.00152554
     5.68771    0.983208  0.00198016
     5.70063    0.983195   0.0015437
     5.71356     0.98566  0.00159298
     5.72649    0.983242  0.00153194
     5.73941    0.984145  0.00157159
     5.75234    0.982968  0.00189955
     5.76527    0.983582   0.0015555
     5.77819     0.98361  0.00173813
     5.79112    0.984399  0.00170999
     5.80405    0.984308  0.00162066
     5.81697    0.984181  0.00172545
      5.8299    0.984165  0.00166514
     5.84283    0.983143   0.0017109
     5.85575    0.983387  0.00167935
     5.86868    0.984611  0.00163285
     5.88161    0.983941  0.00147383
     5.89453    0.983489  0.00159285
     5.90746    0.983099  0.00166987
     5.92039    0.984797  0.00181019
     5.93331      0.9843  0.00165059
     5.94624    0.983656  0.00166389
     5.95917    0.983857  0.00171335
     5.97209     0.98266   0.0017717
     5.98502    0.983861  0.00149946
     5.99795    0.984442  0.00145986
     6.01087    0.983667  0.00167743
      6.0238    0.983316    0.001418
     6.03673    0.983555  0.00175235
     6.04965     0.98328  0.00172131
     6.06258    0.984915   0.0014847
     6.07551    0.983873  0.00143508
     6.08843    0.983785  0.00162232
     6.10136    0.985166  0.00164986
     6.11429    0.984705  0.00185767
     6.12721    0.983851  0.00164218
     6.14014    0.985026   0.0015225
     6.15307    0.984087  0.00185375
     6.16599    0.983686  0.00156477
     6.17892    0.984203  0.00158456
     6.19185    0.984787   0.0015687
     6.20477    0.984643  0.00162597
      6.2177    0.985679  0.00171245
     6.23063    0.983149  0.00173183
     6.24355    0.984098  0.00159463
     6.25648     0.98545  0.00178447
      6.2694    0.985599  0.00159455
     6.28233    0.985145  0.00195354
     6.29526    0.984618  0.00152194
     6.30818    0.984961   0.0018925
     6.32111    0.984708  0.00167967
     6.33404     0.98578  0.00178777
     6.34696    0.983995  0.00187086
     6.35989    0.983882  0.00194082
     6.37282    0.984081  0.00160975
     6.38574     0.98529  0.00162581
     6.39867     0.98535  0.00188709
      6.4116    0.984335  0.00194985
     6.42452    0.984319  0.00195379
     6.43745     0.98515  0.00185838
     6.45038    0.984786  0.00170651
