           1   -0.413045   -0.413045           0
           2   -0.410538   -0.411791  0.00088618
           3   -0.411135   -0.411573 0.000617195
           4   -0.460306   -0.423756   0.0105613
           5   -0.428083   -0.424621  0.00848439
           6   -0.429992   -0.425516  0.00711738
           7   -0.429717   -0.426116  0.00612586
           8   -0.407394   -0.423776  0.00578994
           9   -0.395943   -0.420684  0.00591515
          10   -0.432384   -0.421854  0.00543812
          11   -0.398348   -0.419717  0.00534711
          12   -0.391747   -0.417386  0.00538562
          13   -0.410235   -0.416836  0.00499935
          14    -0.40116   -0.415716  0.00476599
          15   -0.437447   -0.417165  0.00466323
          16   -0.399677   -0.416072  0.00449805
          17   -0.422426   -0.416446  0.00424896
          18   -0.408537   -0.416006  0.00403556
          19   -0.370516   -0.413612  0.00447742
          20   -0.409743   -0.413419  0.00425773
