           1     1.74682     1.74682           0
           2     1.74631     1.74656 0.000180167
           3      1.7468     1.74664 0.000135878
           4     1.74648      1.7466 0.000107662
           5     1.74667     1.74662 8.68521e-05
           6     1.74629     1.74656 8.74786e-05
           7     1.74651     1.74655 7.53015e-05
           8     1.74616      1.7465 8.04544e-05
           9     1.74663     1.74652 7.26616e-05
          10     1.74646     1.74651 6.56403e-05
          11     1.74678     1.74654 6.39418e-05
          12     1.74699     1.74657 6.87377e-05
          13     1.74639     1.74656 6.48397e-05
          14     1.74692     1.74659 6.50886e-05
          15      1.7465     1.74658  6.1008e-05
          16     1.74669     1.74659 5.75814e-05
          17     1.74711     1.74662 6.18905e-05
          18     1.74659     1.74662 5.84739e-05
          19     1.74655     1.74661 5.55079e-05
          20     1.74703     1.74663  5.6514e-05
