           1   -0.401323   -0.401323           0
           2   -0.432295   -0.416809   0.0109504
           3   -0.330207   -0.387942   0.0246746
           4   -0.350129   -0.378489   0.0202359
           5   -0.405967   -0.383984   0.0169186
           6   -0.390742   -0.385111   0.0141362
           7    -0.33762   -0.378326    0.013648
           8   -0.330305   -0.372324   0.0131962
           9   -0.381289    -0.37332   0.0117675
          10   -0.433275   -0.379315   0.0120215
          11   -0.409763   -0.382083   0.0112428
          12   -0.421059   -0.385331   0.0107648
          13   -0.415993    -0.38769   0.0101919
          14   -0.441622   -0.391542   0.0101659
          15   -0.480101   -0.397446   0.0110706
          16   -0.471142   -0.402052   0.0112963
          17    -0.47786   -0.406511   0.0114783
          18   -0.478384   -0.410504   0.0115141
          19   -0.459712   -0.413094   0.0111956
          20   -0.399464   -0.412413   0.0106566
          21   -0.401627   -0.411899   0.0101615
          22   -0.402807   -0.411486  0.00970799
          23    -0.40709   -0.411295  0.00928779
          24   -0.405342   -0.411047  0.00890411
          25   -0.402108   -0.410689  0.00855512
          26   -0.441561   -0.411877  0.00830807
          27    -0.40599   -0.411658  0.00800322
          28   -0.421188   -0.411999  0.00772463
          29    -0.44348   -0.413084  0.00753415
          30   -0.443541     -0.4141   0.0073511
