           1     1.19583     1.19583           0
           2     1.21649     1.20616    0.007304
           3     1.14844     1.18692   0.0164467
           4     1.16167     1.18061   0.0134921
           5     1.19889     1.18426   0.0112783
           6     1.18873     1.18501  0.00942312
           7     1.15337     1.18049  0.00909631
           8     1.14845     1.17648  0.00879699
           9     1.18248     1.17715   0.0078447
          10     1.21707     1.18114  0.00801163
          11     1.20129     1.18297  0.00748979
          12     1.20879     1.18512  0.00716789
          13     1.20553     1.18669  0.00678624
          14      1.2226     1.18926  0.00676893
          15      1.2481     1.19318  0.00736713
          16     1.24213     1.19624  0.00751513
          17     1.24672     1.19921  0.00763717
          18     1.24711     1.20187  0.00766252
          19      1.2346     1.20359   0.0074503
          20     1.19449     1.20314  0.00709168
          21     1.19598      1.2028  0.00676218
          22     1.19673     1.20252  0.00646043
          23     1.19964      1.2024  0.00618076
          24     1.19847     1.20223  0.00592539
          25     1.19623     1.20199  0.00569323
          26     1.22255     1.20278  0.00552891
          27     1.19891     1.20264  0.00532601
          28     1.20897     1.20287  0.00514059
          29     1.22378     1.20359  0.00501364
          30     1.22393     1.20427  0.00489215
