           1   -0.236569   -0.236569           0
           2   -0.340642   -0.288605   0.0367953
           3   -0.400853   -0.326021   0.0391794
           4   -0.438816    -0.35422   0.0382076
           5   -0.410482   -0.365472   0.0321805
           6   -0.374255   -0.366936   0.0268503
           7   -0.381821   -0.369062   0.0230986
           8   -0.408667   -0.374013    0.020735
           9   -0.388132   -0.375582   0.0184904
          10   -0.400663    -0.37809   0.0168106
          11   -0.385113   -0.378728   0.0152945
          12    -0.39324   -0.379938   0.0140676
          13   -0.419148   -0.382954   0.0133049
          14   -0.415389   -0.385271   0.0125547
          15   -0.472585   -0.391092   0.0129973
          16   -0.390132   -0.391032   0.0121851
          17   -0.405496   -0.391882    0.011498
          18   -0.412744   -0.393041   0.0109174
          19   -0.402518    -0.39354   0.0103542
          20   -0.413827   -0.394554  0.00988608
          21   -0.361901      -0.393  0.00953681
          22   -0.345795   -0.390854  0.00934157
          23    -0.40044   -0.391271  0.00894471
          24   -0.447469   -0.393612  0.00887322
          25    -0.40263   -0.393973  0.00852562
          26   -0.427995   -0.395282  0.00829752
          27   -0.405383   -0.395656  0.00799864
          28   -0.495188    -0.39921  0.00846609
          29   -0.444683   -0.400778   0.0083181
          30   -0.420501   -0.401436  0.00806677
