           1     -8.6474     -8.6474           0
           2    -8.54417    -8.16433   0.0364954
           3    -8.38858    -7.95145   0.0614172
           4    -8.33234    -7.83094   0.0623929
           5    -8.19737    -7.73165   0.0708076
           6    -8.09795    -7.64888   0.0768905
           7    -8.02349    -7.57912   0.0801213
           8    -8.03383     -7.5281   0.0776196
           9     -7.9944    -7.48403   0.0753341
          10    -7.93702    -7.44304   0.0740576
          11    -7.96507    -7.41205   0.0708494
          12    -7.98399     -7.3878   0.0671222
          13     -7.9423    -7.36408   0.0643772
          14    -7.87877    -7.33921   0.0628476
          15    -7.82789    -7.31426   0.0620165
          16    -7.79623    -7.29045   0.0613462
          17    -7.74222    -7.26626   0.0612304
          18    -7.68338     -7.2415   0.0616363
          19    -7.71219    -7.22085   0.0609976
          20    -7.70777    -7.20205   0.0601456
          21    -7.63798    -7.18172   0.0599945
          22    -7.61463    -7.16218   0.0598152
          23    -7.68373    -7.14734   0.0586393
          24    -7.65233    -7.13242   0.0576956
          25    -7.61235     -7.1171   0.0570332
          26    -7.62438    -7.10342   0.0561609
          27    -7.62336    -7.09072   0.0552405
          28    -7.61764    -7.07872   0.0543242
          29    -7.56734    -7.06582   0.0537266
          30    -7.59199    -7.05459   0.0529012
          31    -7.58653    -7.04391   0.0520852
          32    -7.62214    -7.03502   0.0510723
          33    -7.61016     -7.0263   0.0501324
          34    -7.68098    -7.02017   0.0489431
          35    -7.68462     -7.0145   0.0477939
          36    -7.67796    -7.00896   0.0467123
          37    -7.62035    -7.00217   0.0458529
          38     -7.6066    -6.99536   0.0450618
          39    -7.61914    -6.98923   0.0442468
          40    -7.62448    -6.98354    0.043438
          41     -7.5719    -6.97684   0.0428145
          42    -7.53746    -6.96965   0.0423155
          43    -7.58733    -6.96394   0.0416528
          44    -7.63715    -6.95963   0.0408841
          45    -7.55028    -6.95358   0.0403593
          46    -7.53718    -6.94751   0.0398761
          47     -7.6167    -6.94339   0.0392011
          48    -7.64469    -6.94002   0.0384978
          49      -7.537    -6.93459   0.0380432
          50    -7.53242    -6.92929    0.037603
          51    -7.50049    -6.92357   0.0372487
          52    -7.43663    -6.91684   0.0370786
          53      -7.483    -6.91125   0.0367539
          54    -7.55542     -6.9072   0.0362639
          55    -7.51623    -6.90258   0.0358616
          56    -7.42975    -6.89658   0.0356737
          57     -7.3376    -6.88918   0.0357535
          58     -7.3126     -6.8816   0.0358779
          59    -7.34443    -6.87482   0.0358589
          60    -7.34111    -6.86821    0.035822
          61    -7.40197    -6.86282   0.0356045
          62    -7.39751    -6.85752   0.0353887
          63    -7.34857    -6.85162   0.0352802
          64    -7.37948    -6.84639   0.0350844
          65    -7.34585    -6.84079   0.0349553
          66    -7.31764    -6.83495    0.034879
          67     -7.2914    -6.82888   0.0348491
          68    -7.24164    -6.82226   0.0349249
          69    -7.20205    -6.81526   0.0350779
          70    -7.30301     -6.8099   0.0349572
          71    -7.30396     -6.8047   0.0348237
          72     -7.3306    -6.80002   0.0346311
          73      -7.389    -6.79627   0.0343421
          74     -7.3991    -6.79276   0.0340414
          75    -7.36574    -6.78889   0.0337891
          76    -7.37431    -6.78524   0.0335253
          77    -7.39614    -6.78197   0.0332353
          78    -7.42731    -6.77918   0.0329143
          79    -7.44741    -6.77671   0.0325796
          80    -7.50823    -6.77507   0.0322071
          81    -7.48903    -6.77323   0.0318547
          82    -7.50525    -6.77163   0.0314999
          83    -7.53276    -6.77041   0.0311396
          84    -7.55754    -6.76951   0.0307786
          85    -7.56944    -6.76877   0.0304227
          86    -7.56331    -6.76797   0.0300765
          87    -7.62009    -6.76785   0.0297308
          88    -7.65202    -6.76809   0.0293951
          89    -7.58288    -6.76755   0.0290679
          90    -7.59604    -6.76717   0.0287463
          91    -7.54471    -6.76623   0.0284424
          92    -7.53016    -6.76515   0.0281499
          93    -7.52462    -6.76404   0.0278654
          94    -7.47461    -6.76242   0.0276105
          95    -7.50428    -6.76114   0.0273449
          96    -7.50758    -6.75993    0.027083
          97    -7.47267    -6.75838   0.0268428
          98    -7.50276    -6.75717   0.0265922
          99    -7.50553    -6.75602   0.0263451
         100    -7.54639    -6.75529   0.0260893
         101    -7.53146    -6.75443   0.0258425
         102    -7.48235    -6.75311   0.0256189
         103    -7.58845    -6.75284   0.0253708
         104    -7.60423    -6.75273   0.0251269
         105    -7.59199     -6.7525    0.024888
         106    -7.58122    -6.75218   0.0246544
         107    -7.55273     -6.7516   0.0244292
         108    -7.58947    -6.75137   0.0242035
         109    -7.58329    -6.75108   0.0239824
         110    -7.59619    -6.75092   0.0237645
         111    -7.61514    -6.75093   0.0235506
         112    -7.61462    -6.75094   0.0233404
         113    -7.63245     -6.7511    0.023135
         114    -7.63137    -6.75126   0.0229331
         115    -7.59949    -6.75113   0.0227338
         116     -7.5224    -6.75034   0.0225494
         117    -7.40009    -6.74852   0.0224251
         118    -7.42929    -6.74697   0.0222839
         119    -7.45957    -6.74571    0.022129
         120    -7.47947    -6.74463   0.0219679
         121    -7.46449    -6.74345    0.021815
         122    -7.45433    -6.74221   0.0216685
         123    -7.50901    -6.74143   0.0215045
         124    -7.59079    -6.74132   0.0213311
         125    -7.55136    -6.74089   0.0211636
         126    -7.57505    -6.74066   0.0209964
         127    -7.58479    -6.74052   0.0208312
         128    -7.56985    -6.74025   0.0206695
         129    -7.50993    -6.73953   0.0205202
         130    -7.54629     -6.7391   0.0203659
         131    -7.54333    -6.73865   0.0202143
         132       -7.54    -6.73819   0.0200654
         133    -7.52563    -6.73762   0.0199213
         134     -7.5175      -6.737   0.0197808
