           1     2.00495     2.00495           0
           2      2.1013     2.05313   0.0340653
           3     2.17333     2.09319   0.0398244
           4     2.17069     2.11257   0.0342585
           5     2.15331     2.12072   0.0283595
           6     2.14575     2.12489   0.0239378
           7     2.17818      2.1325   0.0216951
           8     2.22995     2.14468     0.02214
           9     2.15464     2.14579   0.0197077
          10     2.15904     2.14711   0.0177814
          11     2.12281     2.14491   0.0163016
          12     2.15906     2.14608   0.0149857
          13     2.15354     2.14666   0.0138439
          14     2.13883      2.1461   0.0128664
          15      2.1512     2.14644   0.0120131
          16     2.15871     2.14721   0.0112867
          17     2.15335     2.14757   0.0106286
          18     2.16641     2.14861   0.0100895
          19     2.13415     2.14785  0.00958716
          20     2.11185     2.14605  0.00927528
          21     2.17554     2.14746  0.00893927
          22     2.17793     2.14884  0.00863959
          23     2.15521     2.14912  0.00826839
          24     2.13112     2.14837   0.0079578
          25     2.16864     2.14918  0.00768069
          26     2.16598     2.14983  0.00741243
          27      2.1864     2.15118  0.00726063
          28     2.16118     2.15154  0.00701009
          29     2.13977     2.15113  0.00678011
          30     2.15192     2.15116  0.00655416
