           1     1.76722     1.76722           0
           2     1.76714     1.76718 2.90155e-05
           3     1.76714     1.76717 2.14107e-05
           4      1.7671     1.76715 2.16895e-05
           5     1.76714     1.76715 1.74732e-05
           6     1.76704     1.76713 2.14068e-05
           7     1.76689      1.7671 3.65996e-05
           8      1.7669     1.76707 3.94224e-05
           9       1.767     1.76706 3.58367e-05
          10     1.76715     1.76707 3.33604e-05
          11     1.76721     1.76708 3.25192e-05
          12     1.76698     1.76708 3.09647e-05
          13     1.76703     1.76707 2.87795e-05
          14     1.76716     1.76708 2.73361e-05
          15     1.76713     1.76708  2.5746e-05
          16     1.76704     1.76708 2.42456e-05
          17     1.76703     1.76708 2.29661e-05
          18     1.76706     1.76708 2.17013e-05
          19     1.76715     1.76708 2.09336e-05
          20     1.76718     1.76709 2.04484e-05
          21      1.7671     1.76709 1.94826e-05
          22     1.76715     1.76709 1.88069e-05
          23     1.76712     1.76709 1.80254e-05
          24     1.76719     1.76709 1.77531e-05
          25      1.7669     1.76709 1.86179e-05
          26     1.76691     1.76708 1.90764e-05
          27     1.76689     1.76707 1.96291e-05
          28     1.76708     1.76707 1.89301e-05
          29     1.76717     1.76708   1.856e-05
          30     1.76715     1.76708  1.8105e-05
