           1     1.33663     1.33663           0
           2     1.40087     1.36875   0.0227102
           3     1.44888     1.39546   0.0265496
           4     1.44713     1.40838    0.022839
           5     1.43554     1.41381   0.0189064
           6      1.4305     1.41659   0.0159585
           7     1.45212     1.42167   0.0144634
           8     1.48663     1.42979     0.01476
           9     1.43643     1.43053   0.0131384
          10     1.43936     1.43141   0.0118543
          11     1.41521     1.42994   0.0108677
          12     1.43937     1.43072  0.00999049
          13     1.43569     1.43111   0.0092293
          14     1.42589     1.43073  0.00857759
          15     1.43413     1.43096  0.00800874
          16     1.43914     1.43147  0.00752449
          17     1.43557     1.43171  0.00708574
          18     1.44427     1.43241  0.00672636
          19     1.42277      1.4319  0.00639144
          20      1.4079      1.4307  0.00618352
          21     1.45036     1.43164  0.00595951
          22     1.45195     1.43256  0.00575973
          23     1.43681     1.43275  0.00551226
          24     1.42075     1.43225   0.0053052
          25     1.44576     1.43279  0.00512046
          26     1.44399     1.43322  0.00494162
          27      1.4576     1.43412  0.00484042
          28     1.44079     1.43436  0.00467339
          29     1.42651     1.43409  0.00452007
          30     1.43462     1.43411  0.00436944
